"uuid","image_uuid","id","user_defined_key","concept","alt_concept","image","group_of","height","occluded","observer","truncated","width","x","y","rejected","verified","verifier","verification_timestamp","created_timestamp","last_updated_timestamp","column1"
ead20585-51e1-4f00-8609-d0f955fb98c7,"81548a70-8bcb-4dd0-a0ec-72079eb8287c","",bb03c751-8276-4bbf-d06c-355294c3aa1e,Rathbunaster californicus,"","","",49,"",master@mbari.org,"",67,638,318,false,false,"",,2021-09-29 21:32:09.041,2021-11-01 16:48:20.148,3662
d9dd1f9d-c952-49ad-990e-1341886bd082,"81548a70-8bcb-4dd0-a0ec-72079eb8287c","","7457aa5a-6188-4bf9-886f-045294c3aa1e",Rathbunaster californicus,"","","",24,"",master@mbari.org,"",47,627,144,false,false,"",,2021-09-29 21:32:09.041,2021-11-01 16:48:20.147,3663
bf2d0ed6-d572-4e02-986e-76f73cb8cecf,"81548a70-8bcb-4dd0-a0ec-72079eb8287c","",b1a6c0c3-10e7-4440-1c6f-1a5294c3aa1e,Eptatretus,"","","",51,"",master@mbari.org,"",37,122,191,false,false,"",,2021-09-29 21:32:09.041,2021-11-01 16:48:20.148,3664
"20c2bea4-4fea-4cd2-bdfc-0a25250f96d7","81548a70-8bcb-4dd0-a0ec-72079eb8287c","",acf1569b-ad26-4cc7-d86d-5c5294c3aa1e,Rathbunaster californicus,"","","",28,"",master@mbari.org,"",45,239,131,false,false,"",,2021-09-29 21:32:09.041,2021-11-01 16:48:20.149,3665
"4ec7372b-ed5e-4064-b2cf-2ae992421236","81548a70-8bcb-4dd0-a0ec-72079eb8287c","",d42b3a98-ca23-4db1-5465-495294c3aa1e,Rathbunaster californicus,"","","",31,"",master@mbari.org,"",48,47,157,false,false,"",,2021-09-29 21:32:09.041,2021-11-01 16:48:20.151,3666
"6eedc260-cd54-415d-9ec1-e218385921ae","81548a70-8bcb-4dd0-a0ec-72079eb8287c","","5138979d-0141-4373-d46e-a25094c3aa1e",Bathyraja kincaidii,"","","",65,"",master@mbari.org,"",87,499,276,false,false,"",,2021-09-29 21:32:09.041,2021-11-01 16:48:20.150,3667
aa1e9006-cb0d-489a-b348-821817472171,"818c9b1e-7fce-4207-9557-d24cf8a13188","",ab0a3a56-8fbd-4077-2764-e59a60b5b81e,Physiculus rastrelliger,"","","",71,"",linda,"",93,923,376,false,false,"",,2021-09-29 21:27:45.761,2021-09-29 21:27:45.761,3668
"5459826b-46db-4a6a-9399-1b35b80d2fe2","81957a95-08cd-44ce-adf6-88ed82bb1842","",fbdaec9b-b4bb-4dc8-ff68-d962c4c3aa1e,Neptunea,"","","",14,"",master@mbari.org,"",25,523,268,false,false,"",,2021-09-29 21:24:23.119,2021-11-01 17:16:59.548,3669
"9b41c271-0371-4b93-bf76-43681b9bfd66","81957a95-08cd-44ce-adf6-88ed82bb1842","","76b8acbe-c1f2-422f-6363-e862c4c3aa1e",Neptunea,"","","",13,"",master@mbari.org,"",21,535,284,false,false,"",,2021-09-29 21:24:23.119,2021-11-01 17:16:59.551,3670
caa09ba0-f323-4614-8a1a-7579815e4cb5,"81957a95-08cd-44ce-adf6-88ed82bb1842","","98b35ba7-96cd-4277-e565-c560c4c3aa1e",Chionoecetes tanneri,"","","",100,"",master@mbari.org,"",109,567,192,false,false,"",,2021-09-29 21:24:23.119,2021-11-01 17:16:59.557,3671
"4f91d2a7-15de-42d7-bcfb-863907aeda9d","81957a95-08cd-44ce-adf6-88ed82bb1842","","629adbbe-01b8-4386-2b68-0563c4c3aa1e",Chionoecetes tanneri,"","","",125,"",master@mbari.org,"",215,212,305,false,false,"",,2021-09-29 21:24:23.119,2021-11-01 17:16:59.562,3672
"132b59ba-832a-48ea-bc4d-ad6542ce9a11","81957a95-08cd-44ce-adf6-88ed82bb1842","",d75592d5-28c6-4377-d764-f962c4c3aa1e,Microstomus pacificus,"","","",24,"",master@mbari.org,"",67,357,141,false,false,"",,2021-09-29 21:24:23.119,2021-11-01 17:16:59.563,3673
c2ef72bd-365a-4513-96f2-829c77734e28,"81957a95-08cd-44ce-adf6-88ed82bb1842","","9747ba98-5809-4084-8b67-c862c4c3aa1e",Neptunea,"","","",24,"",master@mbari.org,"",26,495,297,false,false,"",,2021-09-29 21:24:23.119,2021-11-01 17:16:59.572,3674
"69dd27a2-1974-4bfd-8135-0268f5cbb527","81ba7f25-5100-4947-9067-c4e1460c51ae","",d2eccde5-30e2-4df8-b963-e9708165ab1e,Pseudobathylagus milleri,"","","",152,"",master@mbari.org,"",264,191,121,false,false,"",,2021-09-29 21:30:31.320,2021-11-01 16:51:19.031,3675
"80606d26-cab0-4006-808f-acf044df858e","81f7b6ca-731f-4b5b-a70a-d91805a328b1","",dd123d3c-4d4e-4894-c76f-900b5158c11e,Pentanchidae,"","","",296,"",schlin,"",578,1241,33,false,false,"",,2023-09-14 20:12:51.867,2023-09-14 20:12:51.867,3676
"45c5db83-79d9-43b8-b2c7-50c2763df7d6","82491432-f554-4eb6-b49b-b11da6918aba","","45e98389-247c-403f-ec6c-70eb5e58c11e",Staurocalyptus,"","","",117,"",yolov5,"",115,1273,823,false,false,"",,2023-09-14 20:19:05.343,2023-09-14 20:19:05.343,3677
"45912592-3a1e-4482-a70f-132eaf52e134","82491432-f554-4eb6-b49b-b11da6918aba","",e90f5eac-8de1-4855-de6c-70eb5e58c11e,Chionoecetes tanneri,"","","",36,"",yolov5,"",61,1371,428,false,false,"",,2023-09-14 20:19:05.343,2023-09-14 20:19:05.343,3678
e442779a-0842-4308-9129-cd0382c055c8,"82491432-f554-4eb6-b49b-b11da6918aba","","4e43a8ea-38d6-4bad-e66c-70eb5e58c11e",Chorilia longipes,"","","",59,"",yolov5,"",66,1804,823,false,false,"",,2023-09-14 20:19:05.343,2023-09-14 20:19:05.343,3679
d5720aa3-186f-4e27-9594-144a6881287d,"82491432-f554-4eb6-b49b-b11da6918aba","",fd67b619-e831-4faf-f46c-70eb5e58c11e,Paragorgia arborea,"","","",217,"",yolov5,"",198,1722,614,false,false,"",,2023-09-14 20:19:05.343,2023-09-14 20:19:05.343,3680
"63a243a6-ddcc-46c7-9282-6ee6e248253c","82491432-f554-4eb6-b49b-b11da6918aba","","58a19f3f-e73e-4342-ea6c-70eb5e58c11e",Staurocalyptus,"","","",315,"",yolov5,"",294,1273,559,false,false,"",,2023-09-14 20:19:05.343,2023-09-14 20:19:05.343,3681
bddc6582-4ad8-40cb-9113-04894cd75146,"82491432-f554-4eb6-b49b-b11da6918aba","","436f4715-2d59-43f0-f86c-70eb5e58c11e",Paragorgia arborea,"","","",290,"",yolov5,"",282,1427,213,false,false,"",,2023-09-14 20:19:05.343,2023-09-14 20:19:05.343,3682
"6369e146-ac9b-44c9-bc0d-4140ecfa91af","82491432-f554-4eb6-b49b-b11da6918aba","",abe21fa2-7177-4169-1a6d-87f55e58c11e,Heterochone calyx,"","","",169,"",yolov5,"",146,893,50,false,false,"",,2023-09-14 20:19:05.343,2023-09-14 20:19:05.343,3683
"8ae14063-93d9-4c18-84b2-95dba43d2f5f","82491432-f554-4eb6-b49b-b11da6918aba","","22b2b571-b0b6-4b98-f26c-70eb5e58c11e",Staurocalyptus,"","","",216,"",yolov5,"",101,913,195,false,false,"",,2023-09-14 20:19:05.343,2023-09-14 20:19:05.343,3684
f870d0e0-9b18-421f-a417-6e7029511397,"82491432-f554-4eb6-b49b-b11da6918aba","","8836cf22-6ca1-4850-ee6c-70eb5e58c11e",Lithodidae,"","","",120,"",lonny,"",68,1270,629,false,false,"",,2023-09-14 20:19:05.343,2023-09-14 20:19:05.343,3685
dfe25025-28c5-460f-9b12-5c05ea7ea4c6,"82491432-f554-4eb6-b49b-b11da6918aba","",fafeb029-815d-4de1-f06c-70eb5e58c11e,Paragorgia arborea,"","","",241,"",lonny,"",145,135,3,false,false,"",,2023-09-14 20:19:05.343,2023-09-14 20:19:05.343,3686
c35c7b89-fa86-4a41-a1e7-08a589b76e76,"82491432-f554-4eb6-b49b-b11da6918aba","","8ed9e14e-e32f-4da5-f66c-70eb5e58c11e",Chionoecetes tanneri,"","","",99,"",yolov5,"",109,220,373,false,false,"",,2023-09-14 20:19:05.343,2023-09-14 20:19:05.343,3687
"8846a452-5d6c-4b78-a197-4711a1b4357b","82491432-f554-4eb6-b49b-b11da6918aba","","372d6645-1415-4ad4-1c6d-87f55e58c11e",Heterochone calyx,"","","",179,"",yolov5,"",216,1041,897,false,false,"",,2023-09-14 20:19:05.343,2023-09-14 20:19:05.343,3688
f2892d04-54d8-4546-8a70-bf384bc65fda,"82491432-f554-4eb6-b49b-b11da6918aba","",d8af14d6-6363-41f4-e26c-70eb5e58c11e,Hexactinellida,"","","",127,"",yolov5,"",129,1167,798,false,false,"",,2023-09-14 20:19:05.343,2023-09-14 20:19:05.343,3689
dbd3d59a-1342-48af-8862-350bcded89c8,"82491432-f554-4eb6-b49b-b11da6918aba","","66cedfaa-c544-4e2b-d86c-70eb5e58c11e",Parastenella,"","","",53,"",lonny,"",92,232,285,false,false,"",,2023-09-14 20:19:05.343,2023-09-14 20:19:05.343,3690
"6d01d086-f2c5-46f2-a8b5-20d6ef5435ad","82491432-f554-4eb6-b49b-b11da6918aba","","5dde6d60-fe48-4579-e46c-70eb5e58c11e",Caridea,"","","",50,"",lonny,"",64,94,989,false,false,"",,2023-09-14 20:19:05.343,2023-09-14 20:19:05.343,3691
"27605f37-ddd9-4976-aa2c-574d512b8162","8251f78d-cbfb-4289-b7b0-59051e2c7933","","377b1253-121d-4dc1-d168-364d3a58c11e",Ophiuroidea,"","","",49,"",yolov5,"",46,1174,404,false,false,"",,2023-09-14 20:20:31.316,2023-09-14 20:20:31.316,3692
"5b3e0e75-4544-42f6-9ae9-e4c5ee7a76a7","8251f78d-cbfb-4289-b7b0-59051e2c7933","",c2d8dd7c-e275-4eb5-e967-804f3a58c11e,Crinoidea,"","","",90,"",yolov5,"",103,1733,367,false,false,"",,2023-09-14 20:20:31.316,2023-09-14 20:20:31.316,3693
"6a79bc49-a4e4-4162-82d2-ac255c2faf4c","8251f78d-cbfb-4289-b7b0-59051e2c7933","","18b5d93a-781a-4ff7-c768-364d3a58c11e",Tunicata,"","","",31,"",gsainz,"",30,515,856,false,false,"",,2023-09-14 20:20:31.316,2023-09-14 20:20:31.316,3694
f82287ae-35af-444b-a9a4-124392588a39,"8251f78d-cbfb-4289-b7b0-59051e2c7933","",e728e72d-03a5-466c-e167-804f3a58c11e,Crinoidea,"","","",91,"",yolov5,"",111,1129,322,false,false,"",,2023-09-14 20:20:31.316,2023-09-14 20:20:31.316,3695
"79b36989-f1e7-4bac-9099-f9dd013aee30","8251f78d-cbfb-4289-b7b0-59051e2c7933","",d932270e-03fc-43ea-af61-344d3a58c11e,Holothuroidea,"","","",34,"",yolov5,"",37,730,173,false,false,"",,2023-09-14 20:20:31.316,2023-09-14 20:20:31.316,3696
eb96fa4a-a341-447d-8600-9b6a3c989c1d,"8251f78d-cbfb-4289-b7b0-59051e2c7933","","6834d511-5926-47db-ab61-344d3a58c11e",Ophiuroidea,"","","",44,"",yolov5,"",56,1848,143,false,false,"",,2023-09-14 20:20:31.316,2023-09-14 20:20:31.316,3697
a82fbd5a-05a2-451e-968e-f3b2b431d555,"8251f78d-cbfb-4289-b7b0-59051e2c7933","","5f0f0d61-ef1f-4cf8-b161-344d3a58c11e",Ophiuroidea,"","","",59,"",yolov5,"",76,504,658,false,false,"",,2023-09-14 20:20:31.316,2023-09-14 20:20:31.316,3698
"20d71755-b72a-434e-949d-74a333d717af","8251f78d-cbfb-4289-b7b0-59051e2c7933","","3f1f69e7-5913-485d-ad61-344d3a58c11e",Asteroidea,"","","",21,"",gsainz,"",19,997,560,false,false,"",,2023-09-14 20:20:31.316,2023-09-14 20:20:31.316,3699
"1bbe3bec-1d00-4020-b8c0-00e938f8763c","8251f78d-cbfb-4289-b7b0-59051e2c7933","","0fcd5f66-317c-43ab-fb67-804f3a58c11e",Crinoidea,"","","",95,"",yolov5,"",108,729,714,false,false,"",,2023-09-14 20:20:31.316,2023-09-14 20:20:31.316,3700
"3fb31563-226a-4849-a64f-1c6c19db9864","8251f78d-cbfb-4289-b7b0-59051e2c7933","","4f6b0393-daff-4f67-f967-804f3a58c11e",Crinoidea,"","","",114,"",yolov5,"",158,1053,960,false,false,"",,2023-09-14 20:20:31.319,2023-09-14 20:20:31.319,3701
"171e8451-5f13-4aef-90aa-4e28a83f7279","8251f78d-cbfb-4289-b7b0-59051e2c7933","",a765bbad-1565-45f7-db67-804f3a58c11e,Crinoidea,"","","",98,"",yolov5,"",106,488,716,false,false,"",,2023-09-14 20:20:31.319,2023-09-14 20:20:31.319,3702
"86439a4a-1d47-489a-8f5a-5a492373de69","8251f78d-cbfb-4289-b7b0-59051e2c7933","","22bd5a51-d292-4a51-e567-804f3a58c11e",Ophiuroidea,"","","",64,"",yolov5,"",70,406,794,false,false,"",,2023-09-14 20:20:31.319,2023-09-14 20:20:31.319,3703
"85aa711a-91b7-46ee-9896-da1472ae959e","8251f78d-cbfb-4289-b7b0-59051e2c7933","","97ada0c3-a697-42eb-f767-804f3a58c11e",Crinoidea,"","","",130,"",yolov5,"",128,729,529,false,false,"",,2023-09-14 20:20:31.319,2023-09-14 20:20:31.319,3704
"2874b5dd-cd5c-46ba-bf5c-909e5f6afd6e","8251f78d-cbfb-4289-b7b0-59051e2c7933","",fc653938-4b45-489b-c368-364d3a58c11e,Ophiuroidea,"","","",43,"",yolov5,"",43,622,270,false,false,"",,2023-09-14 20:20:31.319,2023-09-14 20:20:31.319,3705
d9a133ce-2ff0-45bc-a1e6-0d4b083c121c,"8251f78d-cbfb-4289-b7b0-59051e2c7933","",b9758d54-0388-4c2c-f367-804f3a58c11e,Crinoidea,"","","",104,"",yolov5,"",101,631,546,false,false,"",,2023-09-14 20:20:31.319,2023-09-14 20:20:31.319,3706
a2eb97cb-07cb-40b3-9ccd-ada2ccc8d863,"8251f78d-cbfb-4289-b7b0-59051e2c7933","",c71c0e72-2dab-4ec0-ef67-804f3a58c11e,Crinoidea,"","","",144,"",yolov5,"",142,1674,433,false,false,"",,2023-09-14 20:20:31.319,2023-09-14 20:20:31.319,3707
"6f0396ec-0f43-4f60-b8ad-d319b9524aa2","8251f78d-cbfb-4289-b7b0-59051e2c7933","","82c2d919-2ac9-475c-f167-804f3a58c11e",Crinoidea,"","","",101,"",yolov5,"",137,1632,299,false,false,"",,2023-09-14 20:20:31.319,2023-09-14 20:20:31.319,3708
"7d3f4ea5-dfda-4918-8b2d-47deea23bebd","8251f78d-cbfb-4289-b7b0-59051e2c7933","",f43c49a5-02e2-4ac0-c968-364d3a58c11e,Holothuroidea,"","","",46,"",yolov5,"",48,768,143,false,false,"",,2023-09-14 20:20:31.319,2023-09-14 20:20:31.319,3709
"70080c9c-3c57-4cc6-aa80-1320d10d7146","8251f78d-cbfb-4289-b7b0-59051e2c7933","",f83f9f3d-aca9-44f8-f567-804f3a58c11e,Antedonoidea,"","","",187,"",deepseabenthicecology@gmail.com,"",202,1526,581,false,false,"",,2023-09-14 20:20:31.319,2024-11-27 17:49:35.444,3710
"783fab94-39e5-4c20-a747-cbe934efeae0","8251f78d-cbfb-4289-b7b0-59051e2c7933","","9cd744df-912d-4d3c-cd68-364d3a58c11e",Actiniaria,"","","",47,"",yolov5,"",41,1529,551,false,false,"",,2023-09-14 20:20:31.319,2023-09-14 20:20:31.319,3711
"3bc05aef-7475-4bba-b1d8-8b4826d3438a","8251f78d-cbfb-4289-b7b0-59051e2c7933","",d8e537da-a35a-4beb-ed67-804f3a58c11e,Graneledone boreopacifica,"","","",164,"",deepseabenthicecology@gmail.com,"",131,869,720,false,false,"",,2023-09-14 20:20:31.319,2024-11-27 17:49:15.334,3712
b748c682-6970-4112-9ba5-797266dffcbe,"8251f78d-cbfb-4289-b7b0-59051e2c7933","",b62e9348-faa3-4299-d368-364d3a58c11e,Ophiuroidea,"","","",50,"",yolov5,"",56,1251,855,false,false,"",,2023-09-14 20:20:31.319,2023-09-14 20:20:31.319,3713
"9e9695e9-024c-44ef-9969-974735e50cb3","8251f78d-cbfb-4289-b7b0-59051e2c7933","",b70c0e15-86b3-487b-e367-804f3a58c11e,Holothuroidea,"","","",59,"",yolov5,"",28,847,191,false,false,"",,2023-09-14 20:20:31.319,2023-09-14 20:20:31.319,3714
"83771452-bbd7-4012-bc14-bee8bca10ae2","8251f78d-cbfb-4289-b7b0-59051e2c7933","",a65e9a1e-ebb7-4e99-d568-364d3a58c11e,Ophiuroidea,"","","",54,"",yolov5,"",57,1586,414,false,false,"",,2023-09-14 20:20:31.319,2023-09-14 20:20:31.319,3715
"2a0b0120-e2e8-4f1d-9ad6-020d188c7e73","8251f78d-cbfb-4289-b7b0-59051e2c7933","","708f85b0-380f-41db-dd67-804f3a58c11e",Ophiuroidea,"","","",64,"",yolov5,"",71,922,1013,false,false,"",,2023-09-14 20:20:31.319,2023-09-14 20:20:31.319,3716
"50bfc697-bd9e-4e3f-8132-34eb71eac81b","8251f78d-cbfb-4289-b7b0-59051e2c7933","","6e4892e5-6169-4b3c-d768-364d3a58c11e",Crinoidea,"","","",116,"",yolov5,"",108,197,437,false,false,"",,2023-09-14 20:20:31.319,2023-09-14 20:20:31.319,3717
"389424f7-3da9-4fac-ba50-b978c5e3d85c","8251f78d-cbfb-4289-b7b0-59051e2c7933","","14c91333-0824-4754-d968-364d3a58c11e",Ophiuroidea,"","","",52,"",yolov5,"",56,1109,878,false,false,"",,2023-09-14 20:20:31.319,2023-09-14 20:20:31.319,3718
"650355e5-19a4-4c54-b2a4-8b9504b8de8f","825bdaab-1db1-4053-9137-32025e25638a","","5e6736b3-02ed-4378-ec6e-dd0306c5aa1e",Sebastes ruberrimus,"","","",189,"",linda,"",380,1293,342,false,false,"",,2021-09-29 21:27:45.443,2021-09-29 21:27:45.443,3719
"12bdccb4-fd01-4fa7-b7fe-4eb639a9b4ee","82810966-c260-49c2-8dea-4ced82e849cc","","21b18f0e-bdd7-452b-fe62-7755c3c3aa1e",Isosicyonis,"","","",11,"",master@mbari.org,"",18,405,217,false,false,"",,2021-09-29 21:29:15.901,2021-11-01 16:52:58.733,3720
aa2b75ec-a118-4a01-949c-52ecd8c4154b,"82810966-c260-49c2-8dea-4ced82e849cc","","5253fe12-7194-4256-9063-436aa3e4bb1e",Chionoecetes tanneri,"","","",38,"",master@mbari.org,"",42,336,300,false,false,"",,2021-09-29 21:29:15.901,2021-11-01 16:52:58.734,3721
a3d25cd3-3844-4f73-9f6a-663490024877,"82810966-c260-49c2-8dea-4ced82e849cc","","961e26b0-479a-473e-b26b-dd55c3c3aa1e",Sebastolobus,"","","",24,"",master@mbari.org,"",34,367,107,false,false,"",,2021-09-29 21:29:15.901,2021-11-01 16:52:58.735,3722
e289db8c-bec1-41d1-abfe-b7bb64c7b2f9,"82810966-c260-49c2-8dea-4ced82e849cc","",c1f5e944-b74c-4ec0-266d-ee55c3c3aa1e,Sebastolobus,"","","",42,"",master@mbari.org,"",44,488,164,false,false,"",,2021-09-29 21:29:15.901,2021-11-01 16:52:58.734,3723
e7d95706-b268-4225-8bf5-8b0b86cd53ca,"82a2e62b-1781-45ea-9daf-a08fe5413f13","",e0ca734a-05ea-427a-d668-68a42d58c11e,Strongylocentrotus fragilis,"","","",28,"",yolov5,"",39,1323,377,false,false,"",,2023-09-14 20:14:07.917,2023-09-14 20:14:07.917,3724
"2ecb447f-e564-4eff-91ab-6e5f4784dfb6","82a2e62b-1781-45ea-9daf-a08fe5413f13","","45ed5734-5af8-4957-5260-46a32d58c11e",Strongylocentrotus fragilis,"","","",21,"",yolov5,"",31,1407,314,false,false,"",,2023-09-14 20:14:07.917,2023-09-14 20:14:07.917,3725
f037ca67-deb9-48da-8e23-70e10ea93eab,"82a2e62b-1781-45ea-9daf-a08fe5413f13","","7d001be6-e4ca-4155-5e60-46a32d58c11e",Strongylocentrotus fragilis,"","","",35,"",yolov5,"",40,1879,412,false,false,"",,2023-09-14 20:14:07.917,2023-09-14 20:14:07.917,3726
b7033500-47a9-4a9b-bd0b-6cf5c78bb826,"82a2e62b-1781-45ea-9daf-a08fe5413f13","","9d8db7e5-0025-4035-6060-46a32d58c11e",Strongylocentrotus fragilis,"","","",36,"",yolov5,"",56,2,266,false,false,"",,2023-09-14 20:14:07.917,2023-09-14 20:14:07.917,3727
f2bfc387-ec93-4625-adf0-fd1b2b6764e8,"82a2e62b-1781-45ea-9daf-a08fe5413f13","","60b891dd-8f6e-4407-5660-46a32d58c11e",manipulator,"","","",369,"",lonny,"",500,655,6,false,false,"",,2023-09-14 20:14:07.917,2023-09-14 20:14:07.917,3728
"5bea5d85-7f8f-4dc7-b249-113b8af919f8","82a2e62b-1781-45ea-9daf-a08fe5413f13","","89fe3ee7-c8e0-44e4-e268-68a42d58c11e",Strongylocentrotus fragilis,"","","",50,"",yolov5,"",80,57,539,false,false,"",,2023-09-14 20:14:07.917,2023-09-14 20:14:07.917,3729
"95d12609-1583-4451-94ab-d3dbd8490a85","82a2e62b-1781-45ea-9daf-a08fe5413f13","",e0d14dc2-6554-4c47-d868-68a42d58c11e,Strongylocentrotus fragilis,"","","",35,"",yolov5,"",54,1809,486,false,false,"",,2023-09-14 20:14:07.917,2023-09-14 20:14:07.917,3730
"40093123-2df9-40d7-aeaf-98e9c6b0f8e5","82a2e62b-1781-45ea-9daf-a08fe5413f13","",a857a7dc-39fa-46b1-dc68-68a42d58c11e,Strongylocentrotus fragilis,"","","",53,"",yolov5,"",74,24,441,false,false,"",,2023-09-14 20:14:07.917,2023-09-14 20:14:07.917,3731
"45f12d49-a42d-478f-bf72-40650ec46c96","82a2e62b-1781-45ea-9daf-a08fe5413f13","",d464df66-454b-41b5-e068-68a42d58c11e,Strongylocentrotus fragilis,"","","",37,"",yolov5,"",50,1532,551,false,false,"",,2023-09-14 20:14:07.917,2023-09-14 20:14:07.917,3732
c12c93cd-1694-433e-9c98-1d22d40139f7,"82a2e62b-1781-45ea-9daf-a08fe5413f13","","784a9d66-16ac-4cac-e668-68a42d58c11e",Anoplopoma fimbria,"","","",54,"",yolov5,"",185,1265,2,false,false,"",,2023-09-14 20:14:07.920,2023-09-14 20:14:07.920,3733
f0d4f0aa-1cc2-4859-a23d-b9154c297d7a,"82a2e62b-1781-45ea-9daf-a08fe5413f13","","452a5320-766a-46bd-e468-68a42d58c11e",Strongylocentrotus fragilis,"","","",34,"",yolov5,"",51,1587,450,false,false,"",,2023-09-14 20:14:07.920,2023-09-14 20:14:07.920,3734
"85780c93-6019-4f39-b0ea-f319c2bc825a","82a2e62b-1781-45ea-9daf-a08fe5413f13","",f4a3fd0c-0e69-4523-4e60-46a32d58c11e,Strongylocentrotus fragilis,"","","",40,"",lonny,"",36,1692,624,false,false,"",,2023-09-14 20:14:07.921,2023-09-14 20:14:07.921,3735
a39bfeaf-24c4-47dc-a15f-c51453a47142,"82a2e62b-1781-45ea-9daf-a08fe5413f13","","0abb7805-340e-47e5-d468-68a42d58c11e",Strongylocentrotus fragilis,"","","",32,"",yolov5,"",45,1856,379,false,false,"",,2023-09-14 20:14:07.921,2023-09-14 20:14:07.921,3736
"57f6b941-0a23-4b67-8922-35be9153e021","82a2e62b-1781-45ea-9daf-a08fe5413f13","",c4ad8967-df37-4b4c-e868-68a42d58c11e,Anoplopoma fimbria,"","","",86,"",yolov5,"",193,1191,86,false,false,"",,2023-09-14 20:14:07.921,2023-09-14 20:14:07.921,3737
"50f6e8b5-34f5-444b-840f-f070308df5a2","82a2e62b-1781-45ea-9daf-a08fe5413f13","",aa909b19-7498-4b63-6260-46a32d58c11e,Push Corer,"","","",337,"",lonny,"",139,549,346,false,false,"",,2023-09-14 20:14:07.921,2023-09-14 20:14:07.921,3738
"8fdc46a9-fce3-454f-9b1c-ee59f6ccceb0","82a2e62b-1781-45ea-9daf-a08fe5413f13","","599c2b85-869f-4a80-5c60-46a32d58c11e",Strongylocentrotus fragilis,"","","",44,"",yolov5,"",64,258,431,false,false,"",,2023-09-14 20:14:07.921,2023-09-14 20:14:07.921,3739
"856e770b-6918-4a68-9ac5-402ceae689ec","82a2e62b-1781-45ea-9daf-a08fe5413f13","",a3442813-56fc-4cd7-da68-68a42d58c11e,Strongylocentrotus fragilis,"","","",44,"",yolov5,"",70,210,527,false,false,"",,2023-09-14 20:14:07.921,2023-09-14 20:14:07.921,3740
"64b489df-ca1a-464c-be0f-b9f95c452d2e","82a2e62b-1781-45ea-9daf-a08fe5413f13","","6e6ed6d3-f99b-4078-de68-68a42d58c11e",Strongylocentrotus fragilis,"","","",35,"",yolov5,"",48,1374,400,false,false,"",,2023-09-14 20:14:07.921,2023-09-14 20:14:07.921,3741
"14a7001b-f930-45f9-912d-24967fdf92fc","82a2e62b-1781-45ea-9daf-a08fe5413f13","",f6fd94eb-2073-4bfc-5460-46a32d58c11e,Anoplopoma fimbria,"","","",29,"",yolov5,"",79,1522,29,false,false,"",,2023-09-14 20:14:07.921,2023-09-14 20:14:07.921,3742
"5f1186a9-bb24-47b9-b8ec-5efa6d814a18","82afea24-b1cc-43b3-908c-9783786d4003","","01e79f19-ef8f-4b9b-9d6a-e6120d58c11e",Umbellula,"","","",47,"",yolov5,"",39,245,292,false,false,"",,2023-09-14 20:13:16.380,2023-09-14 20:13:16.380,3743
"05bf30f2-bcc8-4fe8-a42f-10b84da98e19","82afea24-b1cc-43b3-908c-9783786d4003","","7e1fca98-40ff-463b-976a-e6120d58c11e",Umbellula,"","","",28,"",yolov5,"",47,615,208,false,false,"",,2023-09-14 20:13:16.381,2023-09-14 20:13:16.381,3744
fe7ce8c8-1f65-4b99-af78-46e6c5947d82,"82afea24-b1cc-43b3-908c-9783786d4003","","5c31bc09-b095-4cc0-8f6a-e6120d58c11e",Pennatulacea,"","","",31,"",gsainz,"",15,345,302,false,false,"",,2023-09-14 20:13:16.381,2023-09-14 20:13:16.381,3745
"69cbefad-0283-4345-ba8e-667a03bacf8e","82afea24-b1cc-43b3-908c-9783786d4003","",e2408545-793e-48a9-996a-e6120d58c11e,Pennatulacea,"","","",61,"",gsainz,"",15,237,235,false,false,"",,2023-09-14 20:13:16.381,2023-09-14 20:13:16.381,3746
b8ef8b16-ae5c-441e-abc4-8de58af42301,"82afea24-b1cc-43b3-908c-9783786d4003","","4861fe65-32e6-4abc-936a-e6120d58c11e",Pennatulacea,"","","",15,"",gsainz,"",65,573,263,false,false,"",,2023-09-14 20:13:16.381,2023-09-14 20:13:16.381,3747
"4b5d1e32-0c46-4b5e-8067-ea11d4592a60","82afea24-b1cc-43b3-908c-9783786d4003","",f693c0c1-574d-4502-9f6a-e6120d58c11e,Pennatulacea,"","","",55,"",gsainz,"",45,272,298,false,false,"",,2023-09-14 20:13:16.381,2023-09-14 20:13:16.381,3748
"60f43e79-c73a-4a6a-967e-c69eec859425","82afea24-b1cc-43b3-908c-9783786d4003","",d9421ede-0500-42ab-916a-e6120d58c11e,Pennatulacea,"","","",40,"",gsainz,"",38,532,387,false,false,"",,2023-09-14 20:13:16.381,2023-09-14 20:13:16.381,3749
"45bb8fa9-7594-44c6-bfb5-032b11fa754c","82afea24-b1cc-43b3-908c-9783786d4003","","9472c138-0bd3-4fbe-a16a-e6120d58c11e",Pennatulacea,"","","",54,"",gsainz,"",64,464,354,false,false,"",,2023-09-14 20:13:16.381,2023-09-14 20:13:16.381,3750
d4492ef8-74ca-49d7-b054-53eb7280cc30,"82afea24-b1cc-43b3-908c-9783786d4003","",a17ef9ab-c545-45f2-956a-e6120d58c11e,Pennatulacea,"","","",101,"",gsainz,"",14,108,311,false,false,"",,2023-09-14 20:13:16.381,2023-09-14 20:13:16.381,3751
