,uuid,label
852,a005088d-c6cb-45fa-a882-0390313bcc79,benthic
853,9c062677-79cd-4fc8-b993-d2fc4011ebef,benthic
854,9e6a9aa6-768a-4d10-8a0c-d4cb5a9ce96f,benthic
855,9d8afe4a-57b8-422a-b64e-96bf7645c0aa,benthic
856,a0903a5a-a7f5-460f-8a48-034d48c4ce17,benthic
857,a09ae230-c78a-4af4-9dc6-9da86547ce52,benthic
858,a48779ca-5569-4397-82d2-66891adc3875,benthic
859,a6d38768-03dd-4d72-ae6a-7dbe230fd9c7,benthic
860,a646d7b7-2d51-4e8e-8d1e-91f8ea4e23d0,benthic
861,a43ed2b9-2e72-4cca-aba3-56947b677359,benthic
862,a4b8de00-3a24-40e9-82dd-3e8bec6e1794,benthic
863,a62ce814-9e57-4f10-95d6-b37576ea339e,benthic
864,a9a050f5-b52c-4835-9b03-eb2433abecbd,benthic
865,a3a4151f-e6fa-4f6a-873f-2e6ab73a10e7,benthic
866,a6c020ad-a23f-4d01-802d-3ae76a70ff07,benthic
867,a8838ac1-dcbc-4191-8d8b-c24e2ef05e3e,benthic
868,a5d863c3-f116-421a-ad26-9e40c5147545,benthic
869,a704871e-0539-46ab-87ab-4f79bedab2c9,benthic
870,a96bb39f-dfee-4373-a312-48bdccbf6d57,benthic
871,a77a08fb-e512-4632-a91c-4ec9e444a1c6,benthic
872,a8ed9be2-4e92-4d34-b2ae-a45ecf0fcb71,benthic
873,a2967758-d112-4b21-8833-d9713a09bb69,benthic
874,a68b0163-dca9-4d60-a02f-88dc212b9360,benthic
875,a7e5bcc0-ff9e-408b-8ed5-127c204f76dc,benthic
876,a82465a7-9794-4650-8dff-1b2df3a12285,benthic
877,a2c2cd7d-4adc-4fe5-9e93-d9d76a00c247,benthic
878,a5584074-e082-4542-94dc-7261b18e4cc0,benthic
879,a9d2bc73-404c-4928-bb90-eb52c1ba76b2,benthic
880,a3b05738-22f6-4189-8574-b6be9ef6f3ae,benthic
881,a7222f0e-2fda-4735-a405-e0c8d018fecd,midwater
882,a3ff0a68-3a03-475c-a270-0f783f05254c,benthic
883,a9f764a3-926d-4899-b2a8-4b7da5674ec0,benthic
884,a4eff4a7-eb5a-4cde-8f29-5196ccb6a3c0,benthic
885,a273b1ea-38ec-416d-ac5e-9040e07f34ac,benthic
886,a75e9205-0fc1-483d-a58b-983e9cdf30b5,benthic
887,a3eff16f-4c14-4dee-a983-64cc07608fb3,benthic
888,a535cf23-6b19-4cfe-8c09-d1e42a2ef06f,benthic
889,a93c87ba-561f-4068-9684-bc998ccefb7d,benthic
890,a8c84eb8-a639-44a8-bba5-05ce60a3669f,benthic
891,a742038a-f996-499b-ab2e-a22597b8dcf9,benthic
892,aa42b3ca-f9cf-446a-9b28-07868422acd6,benthic
893,a31bb981-c07c-48d5-bb26-7347787d71e7,benthic
894,a68711ba-8288-4cd3-8ad3-d98f177cc26f,midwater
895,a962e8e4-59cc-4c68-9c74-0d6a96869bd6,benthic
896,a523aee4-016a-43b6-a0eb-5dff89d83721,benthic
897,a2a20496-0f56-43dd-9536-ac6604f8dd35,benthic
898,a78fbe75-02f0-4cd3-af68-aa7bb8c56f43,benthic
899,a2ce2505-5347-4815-8066-6a2aa4f4074f,benthic
900,a5de49d3-dff2-4e81-8d83-45acc5e2d3f0,benthic
901,a5d1ed86-883a-4ecd-a52c-fd74aa4d8c95,benthic
902,a557b574-e507-49e7-8793-89f577c12c45,midwater
903,a5d29fc2-e460-4aaa-b281-8f44accd73e6,benthic
904,a95dd73a-cc65-46b6-bcaf-150e596d678e,benthic
905,a9cccdc2-51d9-4f9d-b3c9-7442633ced42,benthic
906,a9e33374-a10e-4871-bd2c-4119aea0c9bd,midwater
907,a977a264-6fc1-4c37-b636-a9e465606e19,benthic
908,b39e2951-c0d0-4eea-b488-b6425cce2bdd,midwater
909,b4668a20-cc92-47b8-9cfa-3e5ae9cd6da1,benthic
910,b42a27ef-88fa-4ff1-8b33-2492d84e6489,benthic
911,b358b9c7-ab78-4cd7-a66d-d705cb7dc958,benthic
912,abb1e8e4-25a5-45b0-afea-b3ff156856b7,benthic
913,b09aae09-d9c5-4c21-9d57-21c5af5a05ac,benthic
914,ae2d47fa-e131-4b9e-914c-442762f370ae,benthic
915,b1c5af1b-7754-4040-b18a-a5656a61c1d7,benthic
916,b3a0edfd-b4b3-4266-a3bc-8246dcaff3eb,midwater
917,b047bd6f-bc19-448b-a3f7-3513f16065ee,midwater
918,aafc1444-4cf3-469a-adda-f0070c8e1594,benthic
919,b2824025-58fd-4db6-90f3-aaa75e41b64c,benthic
920,ab1e5a20-bd22-4269-97f4-c870dc742675,benthic
921,b449200e-ae72-437d-af3b-2a6136c71f87,benthic
922,b2b9dbbd-1f29-45bb-920c-e2afb34ec0a8,benthic
923,b2b83c8f-1486-4d5c-acdc-03c08eceefd2,benthic
924,ac6f148f-fffb-40b3-bd9c-9f92e8e2175c,benthic
925,b1c16ca2-9707-4893-b417-2038f5a10ce6,benthic
926,aeb62274-eeb4-493a-a162-31ce614486e2,benthic
927,b16262a4-210b-457b-b9ee-cb9320a9db2d,midwater
928,b4d7a54d-9a1f-4c3a-98db-ad72f70ee656,benthic
929,ac47291c-67a8-416b-90c5-7f416fd2403e,benthic
930,abb94317-4f8f-44f9-b267-0c425fd00118,benthic
931,af198884-34cf-4ea8-bf5d-a0d4bcbbaf65,benthic
932,b054af14-796f-40bd-9da7-a7278c48e400,benthic
933,ad3cee39-7015-4295-ad27-d75824118fa6,benthic
934,b1f1a0e3-f154-40bb-8aa6-3da516a6b474,benthic
935,b1cb527a-b5a5-4d9f-af6a-4f9dafbd1f30,benthic
936,ae4312b8-fb78-415a-8180-15d6406c33bf,benthic
937,b2bbfbd8-e207-4647-b1ad-6c9db5b4d7e5,benthic
938,b4b84bba-5105-4180-86c1-5ad307887a75,benthic
939,aa4cd115-9ed7-4b37-bfff-9be015afd68f,benthic
940,ac6610da-84e6-4f0d-823e-ac25a1e09a78,benthic
941,ab6093ee-7865-4551-a004-07c1bef562b4,benthic
942,b2cddf81-b0b2-4b29-86f7-99c305514545,benthic
943,ad8df83f-68a2-4ccb-b977-85afdec2e02c,benthic
944,b46e48e2-b472-4319-aad2-3d3a7142a2cf,benthic
945,b0657a1f-535e-4202-b81f-3d8a6ebd9988,benthic
946,ab64f2d5-55b8-4c67-8a6b-730db6570ba8,benthic
947,ae77e88b-24f2-48d6-8e46-a1333c7a4303,benthic
948,aff0f372-044e-44c5-89d7-4bb73bd01750,benthic
949,b16498c3-ed97-4f90-947b-ad5c37675fb2,benthic
950,aaaf329e-f4e4-4405-8098-933aca5d70dc,benthic
951,b1d10980-e3fc-449b-918e-a78a3f00c65b,benthic
952,b30f5bb5-6e4c-4d93-b7a3-fde562ba455d,benthic
953,b07fe222-4a40-461b-9b93-bbce1d008964,benthic
954,ab16e9e6-860d-4a90-9741-fa8f539f5c7c,benthic
955,ad564202-e481-41ec-9827-99beeda38846,midwater
956,b13cf77b-8831-46d8-814e-ec09aa090f53,benthic
957,b42421b5-659a-46e2-a3c4-f85ecbad22b8,benthic
958,b53e69a4-11ab-42fb-830f-b1c15ae16ac8,benthic
959,bda063bb-55cf-49f2-9cce-d671da4670c2,benthic
960,bea317ae-5649-469e-816e-a38f3585dbd0,benthic
961,b5bf1e7f-8de8-49de-bc80-ab05882f654f,midwater
962,b8920b4e-f19c-443d-b1b0-e86ec17cebf7,benthic
963,b5bac391-1ec2-4cd4-bfb9-a09302816474,benthic
964,b7c2b6a9-848a-4b0f-a780-9fa45d56a326,benthic
965,be9dfbef-4f61-460d-b09a-b2cae6cb50d9,benthic
966,ba18c8ca-d946-4ba5-937f-cdd3743a6b81,benthic
967,bc7397ec-faec-409f-8a80-5a949c440cd1,benthic
968,b85cdf04-2d2c-45bd-8877-9b5921dfc0af,benthic
969,bde0a43e-edb3-4a09-b554-e4a5e64ac0d5,benthic
970,b875da8c-1767-4b58-b543-6bbe11d65a2b,midwater
971,be8f2d92-535f-42d1-a5d0-2f938c713a9f,benthic
972,bb9ef106-d662-4b58-ad9e-473b9f4bd7be,benthic
973,bbde9773-a9cb-47ec-a95e-f761532d4473,benthic
974,bc9e76ab-bbc7-45f4-a05d-ba42472f3c13,benthic
975,b589f98d-6221-4021-a373-d54d668932e9,midwater
976,ba576d14-43ec-4a7a-9ec0-9a22ff7e6a93,benthic
977,bc190c2e-809e-453d-b2f5-28ee7a5790bc,benthic
978,b4f3d724-78cf-405d-86e0-68cfa4da1cde,benthic
979,bcfd9f5b-d80e-4a0d-a54e-6440b6f7b143,benthic
980,b9888b01-d1af-40db-a8c2-83f8bc9c3cd1,benthic
981,b5c04f14-90c1-415b-962b-11616ab8bdc8,benthic
982,bb3de162-b031-4c8d-93ec-8e4af7744ab3,benthic
983,bbeb58be-05af-40b7-95e0-9da6385dffd4,benthic
984,b9aec879-f20a-4e56-aba5-a6a7a9df3bd6,benthic
985,bc03f5db-49a1-479c-ad9a-4e5d4a2931d7,benthic
986,b8335f1c-88eb-4ab7-a81f-e808de71558d,benthic
987,bd96c584-0038-4c40-b558-4d4eeb0adf3f,benthic
988,b52d8cda-de16-4b1f-86cb-a8cbb975d2ce,benthic
989,ba4af4d2-0471-42d7-8155-0eda87d02330,benthic
990,be6976c6-0b50-4d5b-a805-68ff83f3d4cf,benthic
991,bb16809f-932d-469b-b3a0-eed0ca4f420f,benthic
992,bcfb9aa3-947c-4e0c-9fe7-149d8587eef4,benthic
993,bc1c3d0d-0618-4746-8378-c95885e434f8,benthic
994,b5e8cb9d-546a-4208-8dee-dce7b4f2f27b,benthic
995,be42d3c4-e598-4baf-90b1-7f743887b096,benthic
996,bd343d1a-40ba-442f-9a83-1a55d572c0e5,benthic
997,bdc06ebb-a6a7-4e15-99e2-f7db8e0ab70c,benthic
998,b76be741-7b60-4ec5-bab0-9a6b2d293a9c,benthic
999,b6b7b399-6f7b-4688-a734-93f290ded7a0,benthic
1000,ba1180ba-0082-4381-910b-c83c857ff8fd,benthic
1001,bd31a6d0-6146-4d09-81ce-a98f4957602c,benthic
1002,bde54b2f-ad7e-4114-9279-857937535971,benthic
1003,b9598c9a-1b2b-4752-8e8a-543ecc1be30a,benthic
1004,b86b7fb4-2dd8-4e2f-9dc4-7748e18bcbef,benthic
1005,bcd59152-e480-4679-8e42-52d1e1fe3cc4,benthic
1006,bdc36752-4f82-4034-a171-529145a5bc17,benthic
1007,b5d03702-ca24-4836-9855-4343837b4c1b,benthic
1008,ba846138-73cc-4ca3-9a6d-f550fb555611,benthic
1009,c4edce04-336e-491b-a7d5-bf375f8c94db,benthic
1010,c43828a4-6269-4e91-aa16-ae3888c1b8e1,midwater
1011,c177f828-6a2a-4471-abff-09ce2e78c8d4,benthic
1012,c5057248-f7fa-4e64-8616-0f399f659b63,benthic
1013,bea96a57-c54c-4edb-af97-9d4b48100e23,benthic
1014,c2c60cb1-3b19-4c47-b24e-3c8bd977184c,benthic
1015,c0ec1ba8-bfdf-4ff4-a57f-17f9f80ae75b,benthic
1016,bfd5997b-1e75-442e-88a3-f1b3c1dc1fb0,benthic
1017,c25e392c-69d2-4922-9918-a1db6d695f63,benthic
1018,c315fc22-3c94-48d3-b740-18ab919164df,benthic
1019,c56921e2-a53b-4c1d-b52a-66b3bf7ce152,benthic
1020,c1c11007-d408-4c07-98d8-18fd92cde6a2,benthic
1021,c466e88a-838b-4e11-90ea-ad6c66ca534b,midwater
1022,c05ea5ac-8f60-4438-bcb4-1b53434bc834,benthic
1023,bf2d3cbf-1816-4afe-9005-5d1e90e16180,benthic
1024,c0e43650-c728-4499-831c-3b583c6bd156,benthic
1025,c34a0e6f-bbe5-4839-b8c1-dec33b10c1f5,benthic
1026,beb95702-f03e-45e7-a67b-a019c085a16e,benthic
1027,c3d136a7-a450-411a-b133-ccda1fe28390,midwater
1028,c0927789-fa1b-4a1f-ab75-430ffffa8f8e,benthic
1029,c5e5376b-3b19-4719-80ba-861c6ec121c1,midwater
1030,c0cf8a1e-35bc-4505-873a-0bece36bc9c5,benthic
1031,c40874b2-a03e-4831-8908-0009c68e6027,benthic
1032,c4590ed4-fb9e-416a-be2d-c3047c96908c,benthic
1033,c41c7b03-3f70-4ce7-8f22-38a73ab3b61e,benthic
1034,c4e6cc83-e9af-49f2-9625-1c762142c46e,benthic
1035,c35e54d1-8f84-43ef-bb00-a1e33b6c3eb5,benthic
1036,c5d5735e-7557-4a86-9585-e1d743090e11,benthic
1037,c2d9e823-e74b-4fa5-8524-283c942e9b11,benthic
1038,c297cbd4-e635-4c5f-992c-e6455fb13480,benthic
1039,c332a653-cd74-4441-8d30-c3704b4e0a03,benthic
1040,c2f7d9c9-0b81-4641-9b3a-b11ac2e2238e,benthic
1041,c310372a-2591-4ef7-a18f-74bc5fdc1bc4,benthic
1042,c518156a-2228-4ed5-b52f-9e19f989d62c,benthic
1043,c3662627-e507-4218-92df-063039f8a01e,midwater
1044,c0f91fd9-6954-4261-a663-b8c487b0baf2,benthic
1045,c07a0cc8-4879-4c22-8df3-37d7b493da05,benthic
1046,c1512fee-60a2-4674-9db5-9ef636330cc3,benthic
1047,bf90e2cb-4fb0-475f-a564-e8c3b0dfcbb0,benthic
1048,c49535f0-0549-4cb5-a4e5-9a745a6a1be2,benthic
1049,c5b660df-6b91-4175-996b-d54f3698fc5a,benthic
1050,bf1ab2eb-9205-4da9-9fc1-5ca3352a20b6,benthic
1051,bef71afc-fad8-4da1-9582-7f0b9079acea,benthic
1052,c1ce0f7f-cdc5-4f0d-9c7b-12a0caa23e9e,benthic
1053,c4aa4934-1ce1-4a55-a92e-fb5462ff62c9,benthic
1054,c3b165e1-92ab-4dcf-a966-4927cb313c53,benthic
1055,c00cc210-b0eb-42d9-a221-986c694abfa8,benthic
1056,c15b4902-2f51-4c19-9d9c-9c8ac6b6eb52,midwater
1057,c0af91a0-6888-4a5e-a867-9a5d6ababb5a,midwater
1058,c4da0256-498c-4d23-8f2d-38a14ae1f7de,benthic
1059,ce5eae76-7f23-4f08-b03c-6f10c2ccab22,benthic
1060,c72571eb-c0f5-4605-81c5-086225b6fb91,benthic
1061,cc5ddba8-724a-4f94-9aaf-e0c5b9b24b4f,midwater
1062,caa6e559-164b-4a11-96f7-46a80d96fa54,benthic
1063,ce967d11-430a-422a-b678-47448e3a6998,benthic
1064,cd6c697b-c495-48e1-8a28-405cb1973487,benthic
1065,ca0fd0e0-aacd-4543-a6c0-19038a6c243d,benthic
1066,c6a01422-1951-4118-a2dd-aa228fbe6c34,benthic
1067,c7a5dcaa-768e-44ea-b64b-7925c9dfb87e,midwater
1068,c9592c7b-8635-4dd1-a2fe-b46554dc0931,benthic
1069,cbe98192-8579-4c66-9b0c-8d3fbaac9372,benthic
1070,c9891ff0-e4c6-4063-97b8-f109a7787125,benthic
1071,ca0d3810-9b59-4697-980b-ffc348bd64c2,benthic
1072,cc917a39-fe39-40b2-85ad-ff83ce976010,benthic
1073,cdecd3e9-6671-49b8-9afb-fe9be465bef9,benthic
1074,cc80e85d-a164-4379-9da2-ed5c055aa5c1,benthic
1075,c7c24ac4-b814-4c40-b41c-fe6243cc69c5,benthic
1076,ce977175-9151-46f3-bd14-26b4f5e94f28,benthic
1077,cbb805e2-2447-4226-b372-6980ea5b9229,benthic
1078,c5fa8b2f-58f3-4c6e-8a5b-b944cd4d4be8,midwater
1079,cd50448c-2629-44a0-8a4f-648d9b5c1ba9,midwater
1080,cb28ce00-7392-4d78-bb67-6d89d0368424,benthic
1081,c8810d67-6ebd-4803-967d-ea443a5a333a,benthic
1082,cde992e5-b8cf-4a71-90dc-d7fe2bdbaa72,midwater
1083,c7038b2d-f66d-4920-8fe9-96af29824abd,benthic
1084,c7908ad5-f026-4850-ad06-a3d1cb48b0e8,midwater
1085,c9b00c5a-7586-4a70-be38-ac64f9f5ee0a,benthic
1086,c6fe9f4c-f751-4c37-b9de-260e7cf4cddd,benthic
1087,cccb8ecc-da59-4b7f-a33f-f9fd179cce2a,benthic
1088,cdb48234-9742-41b6-b73f-607b30f38b8a,benthic
1089,ca49490d-2e8c-45ce-b1d3-4c357077ff52,benthic
1090,cc739fc3-b494-4902-8dc0-4927efbfc69e,benthic
1091,c63cb2c3-1f23-4de5-93f5-08a309cde1c7,benthic
1092,cc36e958-c3d3-48d7-98f7-350ee37cfa1b,benthic
1093,c6a423e3-f0f8-4bdc-8869-dc8e1f3958fb,benthic
1094,c9e1edf4-7a7c-4cef-8541-ff57bfc76f05,benthic
1095,c882c7cb-72ff-4167-b82f-4b0a7134b97f,benthic
1096,c77f9ada-a597-4bc1-b5c5-4f4ca16ff45e,benthic
1097,ca4a835a-fd06-4770-84cd-669823240867,benthic
1098,c6d7066b-defb-4913-a73c-180682e4dfb8,benthic
1099,ce1a4654-d263-477c-9ed0-db6e4ed5091f,benthic
1100,ca6e2333-7012-469c-874d-6aa181ed4024,benthic
1101,ca0269ae-070e-4be4-8022-034a25b69395,benthic
1102,c9dd5b52-19ae-444b-8564-995eb91bd89f,benthic
1103,cc5b04fa-4d10-42bd-86c4-4dfb25c85955,benthic
1104,cb2849a0-96b5-4778-b2ed-9c95bf4601dd,benthic
1105,ccab3a5d-c012-4dd0-8233-680f4946ba49,benthic
1106,cc8ec2b7-6e1c-4ec3-9fd7-4943de43a40e,midwater
1107,cd44d94f-fd05-4992-9982-5eb8b7d5acde,benthic
1108,c8745d3a-106b-4697-a2d8-6cb3ea409bac,benthic
1109,d77f5d43-cc62-4d05-aaf1-829d4d16bea2,benthic
1110,cec7d3dc-6d38-4b95-ae02-122b0aa78b28,benthic
1111,cfa55027-3c4d-4a16-8079-859dc8a465d4,midwater
1112,d26d644f-9e6d-44e7-adc9-c54e621fd43b,benthic
1113,d3f03721-0800-4c57-a42d-f88b76bf0ec9,benthic
1114,d1c752c2-7fe7-4cd6-ae0e-8461db00f0c1,midwater
1115,d3e4e94b-8c2c-4bad-923e-f69ec02a5f60,midwater
1116,d56a184b-e6a5-4eb1-a42a-fbd791fe64b1,benthic
1117,d0502a62-9ca2-41dc-bd55-d29ee6a42258,benthic
1118,d1ecc6c8-d015-476b-829c-010ac0413570,benthic
1119,cf44d9dc-b451-42ef-8302-da7de07542f4,benthic
1120,d0153dd8-3d28-4701-a620-b726b160da12,benthic
1121,cfe92354-8133-4538-892d-0e3eb6e08e42,benthic
1122,d7149253-be8c-4e25-91c9-3cb81de71523,midwater
1123,d33fff3f-ac04-412d-91b3-03f1166642bc,benthic
1124,d76bc0ca-6000-4897-82c4-5ef2fe4f4850,benthic
1125,d7ee99cd-1548-4250-b9c8-565a83026a3c,benthic
1126,d7d55dbb-b11b-425c-8091-186bc9343c3e,benthic
1127,d0ca62a5-75bf-49bb-a85c-9e35776c346e,benthic
1128,d355a885-4fba-4927-a11a-6fcb0fb01bef,benthic
1129,d728aca4-3777-4065-8e61-eb61382854c5,benthic
1130,d7ad680f-3b06-4435-aaca-592abb1a3a19,benthic
1131,d558b516-c679-4e14-8941-3e05c2180a9f,benthic
1132,d0ffee3a-6319-4f62-8ed9-e5e285f9b3f4,benthic
1133,d72427d6-5050-490e-bcf9-313b21738867,midwater
1134,d761648d-e4c0-4936-86dd-f3abef2cc6d8,midwater
1135,d149c1c6-97c8-4436-abb5-32cea2ad9a44,midwater
1136,d2821411-87c3-41e0-8496-1fcfb9c1dbdb,benthic
1137,d7b890f1-f283-4f32-98ac-b1425523d040,midwater
1138,d51f8a4c-d176-4cbb-b6f2-cde3d7c6276b,benthic
1139,d6754d52-d6ba-4066-b2d2-d47b7533b32f,benthic
1140,d5532829-6f82-4813-86cc-4071b5dbdb2f,benthic
1141,d79d81dc-d956-48b9-b2a6-564509240fdb,benthic
1142,d7da0152-59f6-4d5a-8419-0ec71bb0b349,benthic
1143,d6f7b1b7-d122-4c24-a614-a318036a6ca1,benthic
1144,cf6b0b76-4144-4b64-9ac1-7ada893fb0f7,benthic
1145,d0daa7b2-7ec6-4524-971c-294770d7e305,midwater
1146,d53ad136-98ae-4a48-b4b4-ac58a6e0e3d1,benthic
1147,cf81a495-ca2e-4202-9176-de42fc2de5f8,benthic
1148,d45f1a67-f68c-4b02-8f56-12cefd7c71da,benthic
1149,cfb9f48b-2f55-43f3-bb9d-fa87824d87be,midwater
1150,cf9ef2d0-d516-4087-a97b-96a13e5685e6,benthic
1151,d202db2b-24d3-43a3-9b3c-d45fe02a0ca9,benthic
1152,d399771d-c5db-4b44-ae11-88b04c97e73a,benthic
1153,d3c3a928-b40b-47b4-849b-47425b0069a2,benthic
1154,d26e89c5-3b2d-4854-afd7-576fed197f36,benthic
1155,cf8ff266-6570-4658-8930-3d007667780f,benthic
1156,d34c6645-4e0a-45d4-b1a5-cadf3914d2fc,benthic
1157,d392f289-a629-4269-b7e4-aed9971cd2b2,benthic
1158,d20bc180-9b41-45e8-b057-9e6d307cb8df,benthic
1159,d9c6ff45-8f3e-49f0-9181-03195695409c,benthic
1160,da98ee4c-bc6e-4bf1-9cd2-0a43ca51c57f,benthic
1161,db72bd34-c24a-4e40-8d38-e4977a0e44c0,benthic
1162,dcb3461c-9839-411d-b06a-709fe1496508,benthic
1163,da83402a-9e24-45d2-ba0e-4ffe75eeecda,benthic
1164,ddbc0c52-a8cc-4cfc-9301-cd0498ec26d4,benthic
1165,dd6a9c71-0905-4074-8d34-bfefc4dd99d4,midwater
1166,da033fe4-c3ff-4a0e-86cd-d9ce3144aab9,benthic
1167,db9513ac-fb8f-4540-95be-629b8da35608,benthic
1168,d8471224-6dc7-4497-9423-aff19a5de232,benthic
1169,defbd927-efad-4edd-99f4-c4f1284056f4,benthic
1170,d8899cd7-5773-4087-8882-91c02afe5e9f,midwater
1171,dbca5ae5-023a-433f-ad90-cc879feae08a,benthic
1172,dbdd2381-50d1-43e2-bbfc-535f2434b027,midwater
1173,de282d58-1bfd-444c-a21a-f965686758f4,benthic
1174,de9a11c4-8a32-4048-b2d7-92de9be581c4,midwater
1175,dd1f671f-14ee-4e38-87ff-3897eb2af4b5,benthic
1176,d9a20af0-066b-41c7-9650-a705d1ca145a,midwater
1177,dac1c209-84ab-43d4-8ad6-50bc4b0d7002,benthic
1178,dc81970b-c3b1-4a87-9e4d-fe12b3059baf,benthic
1179,dac2f59c-d318-4a97-a9dc-e38cb9f8e83a,benthic
1180,d828ac73-eeec-4afb-9ddb-8763cba15a36,benthic
1181,dc4bf455-53ec-4ab4-9a0f-834096c8b401,benthic
1182,df4eaf8c-a49c-49cb-afe2-93a981c8a1fd,midwater
1183,de22ed6a-b7d5-4707-87d9-89bd9f406d0c,benthic
1184,deb0bb63-9f65-4fb5-9c4c-02c8e131eb30,benthic
1185,db9f2ff8-236c-4f43-bc18-1c93796d1fcf,benthic
1186,dd24ad92-914d-4909-85af-20d6455c9419,benthic
1187,da3d4b9d-2f82-4796-9f96-63ac6ba8c19f,benthic
1188,d97111eb-0f3d-4079-8877-1d6e61050666,benthic
1189,ddcef419-bedd-43b2-81ae-d34e5e389d1e,benthic
1190,dd3af822-6db0-4e8f-b5b4-6b837c676974,benthic
1191,df5a1de2-34af-4fe2-99d3-2b30bbc3764b,midwater
1192,dbbfc714-9c89-4daf-b607-59ba71b26226,benthic
1193,d9c174b5-5538-4b54-9d06-50e4cb68bd1d,benthic
1194,d820c8fd-a9c1-49f1-b296-c3bcbe56573f,benthic
1195,dd69fc3b-8286-4c14-ae98-f33414469fbd,benthic
1196,da12f4df-c18b-4b60-9d22-7c6e8743e608,benthic
1197,dde992e2-4229-41d4-bfc2-0c83ea8cd21a,benthic
1198,dbe55c64-4d51-4b2c-a101-943982183885,benthic
1199,db023974-fd36-494a-9b82-697ccbe551c5,benthic
1200,dd94dc70-7ee2-4b6a-aa16-c27dde6350af,benthic
1201,dbd06115-dc4a-45d9-a34a-8d72855c1d3c,benthic
1202,de90d0ba-0aa6-44ff-9b12-c0e6cb1aac38,benthic
1203,de93d2ff-ee83-4609-9e87-1829cef3ab12,benthic
1204,df897688-51d7-40a9-a5a4-e6dcf9cc9d74,benthic
1205,da932064-da49-4022-8889-796fbd4e7d68,benthic
1206,d966cf6d-d95e-4195-afe7-e0a4e385f9b0,benthic
1207,dde1c9e5-271e-44b7-b2a5-5fd10affff24,benthic
1208,d94e1402-99a7-43ec-96c1-7de84de47fe1,benthic
1209,e45f4347-1e59-4b61-8ad7-95549a38d467,benthic
1210,e4899772-4b81-463a-9fdc-63651e56ddbf,benthic
1211,e14e2f7a-61d4-405b-bc1e-039b78d1b7b9,benthic
1212,e252f840-876e-42a8-9158-20aa4cda7ad1,benthic
1213,e095e120-58fc-42f4-b6e0-8fce6661b7fb,benthic
1214,e26b53cd-2a9b-4f14-b105-72f81e16d6f7,benthic
1215,e5c4698b-4527-443e-87ef-ee38a6e3f632,benthic
1216,e69cca3e-d488-448a-aa38-8904ae1c44d9,benthic
1217,e0a84a38-ffb6-40d2-a85b-176acbf01dca,benthic
1218,e731da3c-8658-4169-8cf7-2392b6176bc1,benthic
1219,e3764474-fffb-4370-bb87-523bc91140b0,benthic
1220,e7a902cb-efb1-4bcc-a51a-93afb6a59bc1,benthic
1221,e3feee4d-21fe-4443-9023-5661b110f413,benthic
1222,e12d6552-a154-4ad2-a825-cab40e3cf0c4,benthic
1223,ea43df50-baf1-4a77-bb49-511a2af9e3c1,benthic
1224,e9ef961e-72d2-44c8-a836-b0c258798354,benthic
1225,e64fdbf2-3272-4abf-8d30-9172f459f159,benthic
1226,e5373cab-cbc0-4583-ad91-948e369623ce,midwater
1227,e9f958df-4fee-490c-a9f9-b29821c6b84b,midwater
1228,e6f5b513-aeaa-49f9-9fb1-d5e3d396eeb4,benthic
1229,e8bbe1ab-39f2-4e0d-a63e-3325ae6f2857,midwater
1230,e5ce712d-ae9c-4e68-87cc-5d2c6ccb8b6b,benthic
1231,e3eaaaeb-da4f-4b71-8e7b-c6a10f68a923,benthic
1232,e9394e0c-7609-4d92-a198-36b21f8e97a7,benthic
1233,e56fba06-9f67-47de-8b17-21502e40271d,benthic
1234,e29491fd-bbfa-491d-a5d3-064890a13625,midwater
1235,dfb58247-c223-478c-a64c-4f64d5c58e10,benthic
1236,e0823eb1-f29d-4f3f-9041-1e8d41dd7d7d,benthic
1237,e9b8b2f7-5cf1-4d54-a9f2-0d6679c698c0,benthic
1238,e5e098e4-40e7-4f52-b1e8-75116990b13d,midwater
1239,e4d5907b-0d4e-4a69-9b53-aa1e9d4d2700,benthic
1240,e076771e-578f-4660-bc1b-7d0c0c122794,benthic
1241,e62bebaf-e17f-4d68-b424-8ed8584f02b4,benthic
1242,e82285d5-4e73-4a3c-beee-532309d8ec59,benthic
1243,e3a997de-9b1b-4c80-962e-1df7a8b3fb7a,benthic
1244,e7760637-fe67-42d0-80c4-c8b8a7774623,benthic
1245,e92edc28-6cae-4121-bdbf-dbc42d77cfea,benthic
1246,e4830c81-e978-4d35-9f85-686517d29854,benthic
1247,e93460c6-bb37-4a2e-b2bf-6bf8e0fad761,benthic
1248,e037f7e4-6dd9-485d-88a4-ae96b1dc046a,benthic
1249,e7a0df10-2a6e-4ae7-8a73-6f1e49ae1ec6,benthic
1250,e49f967a-192d-476a-a678-a6d991da9dd0,benthic
1251,e36096ba-dc88-4869-8aef-afa37d35d4da,benthic
1252,e9690134-27e1-43c7-96c1-21dfca7647d0,benthic
1253,e36bc7b1-d21a-4b3e-ac44-eb32ca81a1cb,benthic
1254,e79e365b-1ce1-4675-b10e-6fdfaca3c22e,benthic
1255,ea43401a-75c3-4a5a-a06f-380967cdba36,benthic
1256,e557a091-c556-42fa-8ce1-94b7053c1c5f,benthic
1257,e677e77b-868d-40de-95a9-a8e71cd8d250,benthic
1258,e0fb8ec6-eb90-459a-93bf-2dd51f0e5120,midwater
